timestep,day,day_of_week,is_weekend,hour,num_vehicles,active_nodes,mean_node_load,max_node_load,mean_edge_load,max_edge_load,traffic,temperature,wind,aqi,disaster_type,disaster_zone,disaster_severity,zone_hazard,blocked_ratio,evacuated_count,evacuating_count,evac_rate,shelter_util,avg_response_time
359,14,0,0,23,20,48,1.1666666666666667,3.0,1.0,1.0,45.40968663782326,20.24813282843803,4.9310924122396,85.85568307408927,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
360,15,1,0,0,20,49,1.1428571428571428,2.0,1.0,1.0,125.56306031374783,22.53030501493393,4.852042157245598,172.81964370876943,flood,5,0.9,0.9,0.01818181818181818,21,1,0.5833333333333334,0.6666666666666666,67.33333333333333
361,15,1,0,1,20,48,1.1666666666666667,3.0,1.0,1.0,134.25912025940204,23.87266463201724,4.253481671296054,186.54328715747792,flood,5,0.9,0.9,0.01616161616161616,21,1,0.5833333333333334,1.3333333333333333,67.33333333333333
362,15,1,0,2,20,47,1.1914893617021276,2.0,1.0,1.0,123.84722572638553,25.99062645714691,4.305419578697476,179.96546755485159,flood,5,0.9,0.9,0.010101010101010102,21,1,0.5833333333333334,1.3333333333333333,67.33333333333333
363,15,1,0,3,20,49,1.1428571428571428,3.0,1.0,1.0,137.50917421418367,26.43524323071014,4.841165106033939,185.40570959239912,flood,5,0.9,0.9,0.01818181818181818,21,1,0.5833333333333334,0.3333333333333333,67.33333333333333
364,15,1,0,4,20,49,1.1428571428571428,3.0,1.1111111111111112,2.0,148.33375621204388,27.79882571959026,3.8643475154648335,202.8698292250125,flood,5,0.9,0.9,0.012121212121212121,21,1,0.5833333333333334,0.0,67.33333333333333
365,15,1,0,5,20,50,1.12,2.0,1.0526315789473684,2.0,149.5845730523034,27.68479017054739,3.0209390967669716,202.29743553024352,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
366,15,1,0,6,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,186.70398612489367,27.535581240156223,3.176573521326183,239.72018192625896,flood,5,0.9,0.9,0.01616161616161616,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
367,15,1,0,7,20,49,1.1428571428571428,3.0,1.0526315789473684,2.0,234.6369251678638,26.838848508106263,2.745152232812261,283.5546362077906,flood,5,0.9,0.9,0.014141414141414142,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
368,15,1,0,8,20,49,1.1428571428571428,3.0,1.0526315789473684,2.0,268.99150702186176,27.088938689368298,2.2544064584187598,319.630358484139,flood,5,0.9,0.9,0.01616161616161616,22,0,0.6111111111111112,0.0,67.33333333333333
369,15,1,0,9,20,49,1.1428571428571428,3.0,1.0526315789473684,2.0,275.9620903796133,26.145882168233058,2.065199561392287,323.86498515428633,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
370,15,1,0,10,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,254.79325659535903,25.577905086262216,1.5891119486958118,304.2795900738928,flood,5,0.9,0.9,0.00808080808080808,22,0,0.6111111111111112,0.0,67.33333333333333
371,15,1,0,11,20,52,1.0769230769230769,3.0,1.0526315789473684,2.0,229.81046369428324,23.732662051216636,1.8308885101283248,276.4218653975713,flood,5,0.9,0.9,0.022222222222222223,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
372,15,1,0,12,20,49,1.1428571428571428,3.0,1.0526315789473684,2.0,208.9253119412634,20.779474948343925,1.8787752310281547,263.5181157674808,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
373,15,1,0,13,20,50,1.12,3.0,1.0526315789473684,2.0,210.70475187875908,19.99568765045896,1.6064766515255087,264.108965626451,flood,5,0.9,0.9,0.01616161616161616,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
374,15,1,0,14,20,50,1.12,2.0,1.0526315789473684,2.0,204.02057210004114,20.649202861309117,2.0634717635012843,254.5601041455594,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
375,15,1,0,15,20,45,1.2444444444444445,2.0,1.1111111111111112,2.0,213.832184525682,18.380048173814025,1.773984113321618,261.90447829885915,flood,5,0.9,0.9,0.00202020202020202,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
376,15,1,0,16,20,51,1.0980392156862746,2.0,1.1111111111111112,2.0,253.26427266609105,16.667699879273425,2.1140315852018166,299.796453847205,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.0,67.33333333333333
377,15,1,0,17,20,51,1.0980392156862746,2.0,1.1111111111111112,2.0,276.86417755391017,16.275170551299066,3.0550304566627973,318.1969448302092,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.0,67.33333333333333
378,15,1,0,18,20,47,1.1914893617021276,3.0,1.1111111111111112,2.0,299.19450864526,15.426542143517755,2.4400390148780815,340.0718239513603,flood,5,0.9,0.9,0.014141414141414142,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
379,15,1,0,19,20,50,1.12,2.0,1.1111111111111112,2.0,264.5365844963892,17.415204836859296,3.577472073020214,310.37234774767836,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
380,15,1,0,20,20,45,1.2444444444444445,4.0,1.1111111111111112,2.0,256.2226695763872,17.78067453371365,3.9246293110405848,296.4926217199984,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
381,15,1,0,21,20,45,1.2444444444444445,3.0,1.1111111111111112,2.0,199.2806467263815,17.459593892023875,4.387284757691077,246.4862224749142,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.0,67.33333333333333
382,15,1,0,22,20,44,1.2727272727272727,3.0,1.1111111111111112,2.0,165.48307198781154,18.60892046257098,3.963152875689955,209.06590131060534,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
383,15,1,0,23,20,44,1.2727272727272727,3.0,1.1111111111111112,2.0,147.4116319908856,20.705619900732696,4.404607963544002,192.6923624605403,flood,5,0.9,0.9,0.01616161616161616,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
384,16,2,0,0,20,47,1.1914893617021276,3.0,1.0526315789473684,2.0,137.82112703042446,22.410880085255773,4.340189748101427,182.06722670226836,flood,5,0.9,0.9,0.00808080808080808,22,0,0.6111111111111112,1.0,67.33333333333333
385,16,2,0,1,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,138.7450714568112,23.530902346574617,4.980564218434526,187.36671891191887,flood,5,0.9,0.9,0.00808080808080808,22,0,0.6111111111111112,0.0,67.33333333333333
386,16,2,0,2,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,136.24877179150883,24.518230351710574,4.439670382499165,187.9214710830145,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
387,16,2,0,3,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,136.28686725527632,26.855504909827037,4.4287401389451135,188.24971987025125,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
388,16,2,0,4,20,45,1.2444444444444445,2.0,1.0526315789473684,2.0,131.5125420582998,26.493766353301382,3.501935893788042,186.14012003327204,flood,5,0.9,0.9,0.014141414141414142,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
389,16,2,0,5,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,157.4693415547695,28.52642265872101,3.1472748824496777,211.20751992532297,flood,5,0.9,0.9,0.00808080808080808,22,0,0.6111111111111112,1.0,67.33333333333333
390,16,2,0,6,20,44,1.2727272727272727,3.0,1.0526315789473684,2.0,181.35519455166775,27.98290616452125,2.775836496255653,236.5047856132841,flood,5,0.9,0.9,0.014141414141414142,22,0,0.6111111111111112,1.0,67.33333333333333
391,16,2,0,7,20,46,1.2173913043478262,2.0,1.0526315789473684,2.0,211.35070138922856,28.385030075408356,2.5273731652107547,264.8830142323127,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
392,16,2,0,8,20,47,1.1914893617021276,3.0,1.0526315789473684,2.0,266.7281378749708,25.9461157371974,2.091284196796112,313.3074610754686,flood,5,0.9,0.9,0.01616161616161616,22,0,0.6111111111111112,0.0,67.33333333333333
393,16,2,0,9,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,275.325623632227,26.477487032852586,1.5323652868331572,325.09889289515655,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
394,16,2,0,10,20,41,1.3658536585365855,4.0,1.0526315789473684,2.0,259.413271339195,23.707894547275593,2.0503837006604932,306.0808309781512,flood,5,0.9,0.9,0.012121212121212121,22,0,0.6111111111111112,2.3333333333333335,67.33333333333333
395,16,2,0,11,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,218.85591053292055,23.71336962839988,1.8957024653950123,269.54570405695836,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
396,16,2,0,12,20,44,1.2727272727272727,5.0,1.0526315789473684,2.0,233.3287492576217,22.343053200264457,1.7079316821789432,281.9842446852331,flood,5,0.9,0.9,0.01616161616161616,22,0,0.6111111111111112,0.0,67.33333333333333
397,16,2,0,13,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,202.17893134408487,19.785013552865898,1.5769544254803098,246.08591418319918,flood,5,0.9,0.9,0.00808080808080808,22,0,0.6111111111111112,1.0,67.33333333333333
398,16,2,0,14,20,47,1.1914893617021276,4.0,1.0526315789473684,2.0,228.02290808940688,19.349247843326133,1.9721423466492003,273.58895983470734,flood,5,0.9,0.9,0.01616161616161616,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
399,16,2,0,15,20,51,1.0980392156862746,3.0,1.0555555555555556,2.0,241.7961905804196,18.252682721684874,2.556588469133688,285.6988091152531,flood,5,0.9,0.9,0.014141414141414142,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
400,16,2,0,16,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,265.0687514388896,16.657530424409497,2.6624629257444545,306.6186309058786,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
401,16,2,0,17,20,47,1.1914893617021276,4.0,1.0526315789473684,2.0,312.2507862049192,15.818250224519964,2.3257728498686054,356.3664048753086,flood,5,0.9,0.9,0.00808080808080808,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
402,16,2,0,18,20,51,1.0980392156862746,2.0,1.0,1.0,273.412891509787,16.258463418492823,2.9242939493621134,312.3791498780961,flood,5,0.9,0.9,0.014141414141414142,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
403,16,2,0,19,20,47,1.1914893617021276,2.0,1.0,1.0,248.00508397094956,16.910932863983316,3.36487740854994,297.4082541296027,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
404,16,2,0,20,20,51,1.0980392156862746,2.0,1.0,1.0,220.6680327776863,17.042849903985918,3.5244626849714447,267.1659497084334,flood,5,0.9,0.9,0.00404040404040404,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
405,16,2,0,21,20,47,1.1914893617021276,2.0,1.0,1.0,178.10722730406064,17.847975641310928,3.629176778284611,223.3752815252452,flood,5,0.9,0.9,0.014141414141414142,22,0,0.6111111111111112,0.0,67.33333333333333
406,16,2,0,22,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,165.56010740330512,20.498638220974033,4.623052525391053,215.22150173752013,flood,5,0.9,0.9,0.01616161616161616,22,0,0.6111111111111112,0.0,67.33333333333333
407,16,2,0,23,20,49,1.1428571428571428,3.0,1.0526315789473684,2.0,153.22004702065863,20.50137013780679,4.704720841970269,199.11453158828525,flood,5,0.9,0.9,0.010101010101010102,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
408,17,3,0,0,20,50,1.12,2.0,1.0526315789473684,2.0,40.16703103223031,21.48516013414603,4.808988245274349,79.47383943547615,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
409,17,3,0,1,20,47,1.1914893617021276,3.0,1.0526315789473684,2.0,44.83511266698853,22.788816207135643,4.575968459111641,83.67059058447654,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
410,17,3,0,2,20,44,1.2727272727272727,3.0,1.0526315789473684,2.0,41.863908042369424,25.019375565338205,4.722704272301287,84.87978595800438,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
411,17,3,0,3,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,41.778093067843535,25.39272586460178,4.189152300942116,86.92400394983468,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
412,17,3,0,4,20,44,1.2727272727272727,2.0,1.0526315789473684,2.0,40.81729566427399,28.146061263958433,4.526869092605584,85.66536666123282,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
413,17,3,0,5,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,48.664837876164725,27.951062398996278,3.2822786798105748,93.76223159382945,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
414,17,3,0,6,20,47,1.1914893617021276,2.0,1.0526315789473684,2.0,52.40738528952939,28.13476878101569,3.395279260682388,100.10844915977782,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
415,17,3,0,7,20,44,1.2727272727272727,3.0,1.0526315789473684,2.0,67.22785113495272,28.849247011606302,2.576350874248895,112.39573906160146,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
416,17,3,0,8,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,79.69215980910855,28.23374805995552,2.2431395813103356,124.63754007907569,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
417,17,3,0,9,20,46,1.2173913043478262,4.0,1.0526315789473684,2.0,89.42686447381725,26.915136708322926,2.1033598986805924,133.6598217781857,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
418,17,3,0,10,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,78.386751594424,24.68659348076494,1.4242388389737912,123.12161734834277,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
419,17,3,0,11,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,69.12132146427585,24.52664108727552,2.007506076143133,113.0796576417985,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
420,17,3,0,12,20,48,1.1666666666666667,4.0,1.0526315789473684,2.0,67.84159857743637,22.32298407226929,1.4927413180827251,112.9874923428235,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
421,17,3,0,13,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,61.64254477925404,19.50385389645703,1.9074150771048666,104.63799237172059,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
422,17,3,0,14,20,40,1.4,4.0,1.0526315789473684,2.0,68.4818203107106,19.226630297236913,1.6232904022121186,110.08530400187094,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
423,17,3,0,15,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,71.38174220520285,18.45439715084651,1.5355459241461535,117.383558047391,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
424,17,3,0,16,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,80.5660269237669,16.00358251760891,2.046676508842544,120.42417711199457,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
425,17,3,0,17,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,89.36185699337037,16.484949121684437,2.758527571390518,129.7662417303159,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
426,17,3,0,18,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,90.0218816563242,16.32785492554281,2.927622703614437,131.61667532656386,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
427,17,3,0,19,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,84.8107186726597,16.09833804515953,3.0958697762525884,122.23011469395314,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
428,17,3,0,20,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,71.6396493431638,15.065711940482139,4.0042265031451265,107.75597947363026,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
429,17,3,0,21,20,45,1.2444444444444445,4.0,1.0526315789473684,2.0,65.87459018407374,18.022943577335926,4.117810075713541,103.03401078012347,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
430,17,3,0,22,20,46,1.2173913043478262,3.0,1.0,1.0,50.22874174391032,19.41048463854086,4.221174102401483,90.869927612096,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
431,17,3,0,23,20,45,1.2444444444444445,3.0,1.0,1.0,43.40902804401512,19.698734767749194,4.774683374286112,84.04950296178093,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
432,18,4,0,0,20,48,1.1666666666666667,3.0,1.0,1.0,41.24375683881223,22.29382985072107,5.051455103038537,80.66221365767015,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
433,18,4,0,1,20,40,1.4,4.0,1.0,1.0,43.226574113495296,23.53737858590494,4.35793480458332,81.80548672586175,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
434,18,4,0,2,20,40,1.4,4.0,1.0,1.0,43.42749411504271,24.157054064682917,3.9786972292029,89.5978103233054,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
435,18,4,0,3,20,43,1.302325581395349,2.0,1.0,1.0,37.18885691981175,26.159081312289306,4.010013654822818,83.62464355308016,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
436,18,4,0,4,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,44.251631073713696,26.45426991535417,3.8215106948204354,89.47666920163981,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
437,18,4,0,5,20,46,1.2173913043478262,2.0,1.0526315789473684,2.0,41.981529652358276,27.947220251013405,3.6885423954239234,88.70750711418127,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
438,18,4,0,6,20,48,1.1666666666666667,3.0,1.0,1.0,56.49116161016207,27.476739453498062,2.450810130943063,105.60483110989493,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
439,18,4,0,7,20,45,1.2444444444444445,3.0,1.0,1.0,68.77769951336322,27.685596146032257,2.8976337965071006,116.55950725076953,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
440,18,4,0,8,20,41,1.3658536585365855,3.0,1.0,1.0,75.5987865407619,28.508124046203747,2.472638247321568,118.33816261962704,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
441,18,4,0,9,20,46,1.2173913043478262,3.0,1.0,1.0,82.40156878003354,26.045790696615324,1.6863658496253213,127.55671823990511,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
442,18,4,0,10,20,46,1.2173913043478262,3.0,1.0,1.0,73.9129419892064,25.098563845427588,1.8664075071354822,122.42535507417601,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
443,18,4,0,11,20,47,1.1914893617021276,4.0,1.0,1.0,70.41965409351548,23.054794781227564,1.6094934971375705,112.36357390065334,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
444,18,4,0,12,20,42,1.3333333333333333,4.0,1.0,1.0,63.35591075454664,21.51058472727577,1.4888889608854763,106.2518725196565,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
445,18,4,0,13,20,44,1.2727272727272727,3.0,1.0,1.0,57.81728617447551,19.322031758447405,1.5261795887777891,102.63176391823255,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
446,18,4,0,14,20,46,1.2173913043478262,2.0,1.0,1.0,57.770841334181306,19.065951802347602,1.2636964444838625,99.84234563640807,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
447,18,4,0,15,20,48,1.1666666666666667,2.0,1.0,1.0,62.779999396370684,18.01269892121606,2.3414749620271214,104.03167605227245,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
448,18,4,0,16,20,50,1.12,3.0,1.0,1.0,80.11907796327809,16.675741340840055,2.451402022935139,117.85859990240235,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
449,18,4,0,17,20,46,1.2173913043478262,3.0,1.0,1.0,86.4491663856005,15.949201893732296,2.372963675305172,125.14465052472886,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
450,18,4,0,18,20,51,1.0980392156862746,3.0,1.0,1.0,90.38000294948485,17.520952548602406,2.981801755855613,125.6992151091473,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
451,18,4,0,19,20,51,1.0980392156862746,3.0,1.0,1.0,85.59997866407538,14.761933301260834,2.9129877847521337,123.79571263742153,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
452,18,4,0,20,20,49,1.1428571428571428,2.0,1.0,1.0,66.43573423963552,15.538895015667661,4.018511494222834,103.52430741948554,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
453,18,4,0,21,20,47,1.1914893617021276,3.0,1.0,1.0,58.846720052503194,19.047135815485056,4.329711966539481,95.67038515110106,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
454,18,4,0,22,20,45,1.2444444444444445,2.0,1.0,1.0,45.04803270488913,17.27854767893655,4.083292109903932,81.79120586291111,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
455,18,4,0,23,20,45,1.2444444444444445,3.0,1.0,1.0,43.720135507321096,20.342080155711027,4.471944304321233,82.26715676903521,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
456,19,5,1,0,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,28.868303827472104,22.13492373757338,4.632582194870823,73.00882993946308,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
457,19,5,1,1,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,30.67119939544373,23.474043764787716,4.454543626317057,73.3875259567245,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
458,19,5,1,2,20,44,1.2727272727272727,3.0,1.0526315789473684,2.0,29.58691821756246,25.762509307130596,4.385175355237205,73.98367890763885,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
459,19,5,1,3,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,30.591510164303255,25.327659721262755,4.093228083512778,74.02674885461707,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
460,19,5,1,4,20,43,1.302325581395349,4.0,1.0526315789473684,2.0,33.006651666459554,27.093322413555487,3.185445286350708,79.34662375471319,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
461,19,5,1,5,20,42,1.3333333333333333,3.0,1.0526315789473684,2.0,35.1368266648604,27.92344007133233,3.0799260253759937,80.07764603381958,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
462,19,5,1,6,20,44,1.2727272727272727,3.0,1.0,1.0,38.507671293813544,28.77556576042139,3.1281583085615052,88.95441738887524,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
463,19,5,1,7,20,46,1.2173913043478262,3.0,1.0,1.0,49.70906773754021,26.840645492329227,2.8875176844292194,94.02470065820422,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
464,19,5,1,8,20,46,1.2173913043478262,3.0,1.0,1.0,56.57889057242536,28.310124662758096,2.1749860456203147,104.36118061287098,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
465,19,5,1,9,20,47,1.1914893617021276,5.0,1.0,1.0,68.0311729785158,26.135193693942846,2.1825823101681134,110.01477521851322,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
466,19,5,1,10,20,44,1.2727272727272727,3.0,1.0,1.0,53.46475731886081,26.043472194302524,1.2022142979126398,103.4452965567791,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
467,19,5,1,11,20,41,1.3658536585365855,5.0,1.0,1.0,51.8765980844745,22.68014112644297,1.4278669741800223,97.0424165805289,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
468,19,5,1,12,20,42,1.3333333333333333,3.0,1.0,1.0,43.81265438831821,21.753572572651407,1.7338981596808019,91.6036171499512,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
469,19,5,1,13,20,43,1.302325581395349,3.0,1.0,1.0,40.73328628858579,19.997351308122234,1.488344698443039,83.70207354312248,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
470,19,5,1,14,20,41,1.3658536585365855,4.0,1.0,1.0,46.14746033068735,19.771881306477965,2.1856367413878113,88.03267472818959,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,2.0,67.33333333333333
471,19,5,1,15,20,40,1.4,3.0,1.0526315789473684,2.0,48.854674501419055,17.736234707313574,2.02338817586606,91.77757087291306,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,2.0,67.33333333333333
472,19,5,1,16,20,41,1.3658536585365855,4.0,1.0526315789473684,2.0,61.05956539772816,16.424776099636635,2.2456643187365155,101.45999561228535,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
473,19,5,1,17,20,42,1.3333333333333333,3.0,1.0526315789473684,2.0,62.098975821614914,15.855336329844334,2.5788884911684695,100.84821836631475,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
474,19,5,1,18,20,42,1.3333333333333333,3.0,1.0526315789473684,2.0,64.47473310031629,15.792963149866319,3.4795941511514146,101.77881489982636,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.3333333333333333,67.33333333333333
475,19,5,1,19,20,43,1.302325581395349,3.0,1.1111111111111112,2.0,61.609148924498975,16.76200856587418,3.288082720726978,101.22614822073784,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.6666666666666667,67.33333333333333
476,19,5,1,20,20,40,1.4,3.0,1.1111111111111112,2.0,49.56266617642369,16.718005862089985,3.884315077743083,85.81099702954344,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
